Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Ngwelero Health Centre,89,547,Side effects - None (as of the last visit before end of quarter),,1838.0,Q1 2025
Ngwelero Health Centre,91,547,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,33.0,Q1 2025
Ngwelero Health Centre,92,547,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,686.0,Q1 2025
Ngwelero Health Centre,93,547,Adherence:  4+ doses missed (as of the last visit before end of quarter),,1162.0,Q1 2025
Ngwelero Health Centre,94,547,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,23.0,Q1 2025
Ngwelero Health Centre,97,547,PIFP: Approx. % of women who received Depo at ART in the last quarter,,33.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Njuyu Health Centre,25,548,total_registered,5.0,478.0,Q1 2025
Njuyu Health Centre,26,548,FT_patients_initiated - Male,0.0,123.0,Q1 2025
Njuyu Health Centre,27,548,FT_patients_initiated - Female Non-pregnant,0.0,153.0,Q1 2025
Njuyu Health Centre,28,548,FT_patients_initiated - Female Pregnant,1.0,37.0,Q1 2025
Njuyu Health Centre,31,548,Re_patients_reinitiated_on_ART,0.0,4.0,Q1 2025
Njuyu Health Centre,32,548,TI_patients_transfered_in_on_ART,4.0,161.0,Q1 2025
Njuyu Health Centre,33,548,Male (all ages),2.0,189.0,Q1 2025
Njuyu Health Centre,34,548,Non-pregnant Females (all ages),2.0,228.0,Q1 2025
Njuyu Health Centre,35,548,Pregnant Females (all ages),1.0,61.0,Q1 2025
Njuyu Health Centre,333435,548,Without gender (all ages),0.0,0.0,Q1 2025
Njuyu Health Centre,36,548,Children below 24m at ART initiation,0.0,12.0,Q1 2025
Njuyu Health Centre,37,548,Children 24m - 14 yrs at ART initiation,1.0,25.0,Q1 2025
Njuyu Health Centre,38,548,Adults 15 years+ at ART initiation,4.0,441.0,Q1 2025
Njuyu Health Centre,39,548,Pres.Sev.HIV disease age < 12m,0.0,2.0,Q1 2025
Njuyu Health Centre,40,548,PCR Infants < 12 mths PCR,0.0,0.0,Q1 2025
Njuyu Health Centre,41,548,U5 Children 12 - 59 mths,0.0,5.0,Q1 2025
Njuyu Health Centre,42,548,Pregnant women,2.0,61.0,Q1 2025
Njuyu Health Centre,43,548,Breastfeeding mothers,0.0,15.0,Q1 2025
Njuyu Health Centre,44,548,CD4 below threshold,0.0,81.0,Q1 2025
Njuyu Health Centre,45,548,Asymptomatic / mild,3.0,259.0,Q1 2025
Njuyu Health Centre,46,548,WHO Stage 3,0.0,46.0,Q1 2025
Njuyu Health Centre,47,548,WHO Stage 4,0.0,8.0,Q1 2025
Njuyu Health Centre,48,548,Unknown / reason outside guidelines,0.0,1.0,Q1 2025
Njuyu Health Centre,49,548,Never TB / TB over 2 years ago,5.0,476.0,Q1 2025
Njuyu Health Centre,50,548,TB within the last 2 years,0.0,1.0,Q1 2025
Njuyu Health Centre,51,548,Current episode of TB,0.0,1.0,Q1 2025
Njuyu Health Centre,53,548,Total alive and on ART,,147.0,Q1 2025
Njuyu Health Centre,54,548,M1 Died within the 1st month after ART initiation,,5.0,Q1 2025
Njuyu Health Centre,55,548,M2 Died within the 2nd month after ART initiation,,1.0,Q1 2025
Njuyu Health Centre,56,548,M3 Died within the 3rd month after ART initiation,,4.0,Q1 2025
Njuyu Health Centre,57,548,M4+ Died after the end of the 3rd month after ART initiation,,19.0,Q1 2025
Njuyu Health Centre,58,548,Died total,,29.0,Q1 2025
Njuyu Health Centre,59,548,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,154.0,Q1 2025
Njuyu Health Centre,60,548,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,10.0,Q1 2025
Njuyu Health Centre,61,548,Transferred Out,,138.0,Q1 2025
Njuyu Health Centre,64,548,Regimen 0P,,0.0,Q1 2025
Njuyu Health Centre,64,548,Regimen 0A,,0.0,Q1 2025
Njuyu Health Centre,65,548,Regimen 2P,,0.0,Q1 2025
Njuyu Health Centre,65,548,Regimen 2A,,0.0,Q1 2025
Njuyu Health Centre,66,548,Regimen 4PP,,0.0,Q1 2025
Njuyu Health Centre,66,548,Regimen 4PA,,0.0,Q1 2025
Njuyu Health Centre,66,548,Regimen 4A,,0.0,Q1 2025
Njuyu Health Centre,67,548,Regimen 5A,,0.0,Q1 2025
Njuyu Health Centre,68,548,Regimen 6A,,0.0,Q1 2025
Njuyu Health Centre,69,548,Regimen 7A,,0.0,Q1 2025
Njuyu Health Centre,70,548,Regimen 8A,,0.0,Q1 2025
Njuyu Health Centre,71,548,Regimen 9PP,,0.0,Q1 2025
Njuyu Health Centre,71,548,Regimen 9PA,,0.0,Q1 2025
Njuyu Health Centre,71,548,Regimen 9A,,0.0,Q1 2025
Njuyu Health Centre,72,548,Regimen 10A,,0.0,Q1 2025
Njuyu Health Centre,73,548,Regimen 11PP,,0.0,Q1 2025
Njuyu Health Centre,73,548,Regimen 11PA,,0.0,Q1 2025
Njuyu Health Centre,73,548,Regimen 11A,,0.0,Q1 2025
Njuyu Health Centre,74,548,Regimen 12PP,,0.0,Q1 2025
Njuyu Health Centre,74,548,Regimen 12PA,,0.0,Q1 2025
Njuyu Health Centre,74,548,Regimen 12A,,0.0,Q1 2025
Njuyu Health Centre,75,548,Regimen 13A,,143.0,Q1 2025
Njuyu Health Centre,76,548,Regimen 14PP,,0.0,Q1 2025
Njuyu Health Centre,76,548,Regimen 14PA,,0.0,Q1 2025
Njuyu Health Centre,76,548,Regimen 14A,,0.0,Q1 2025
Njuyu Health Centre,77,548,Regimen 15PP,,2.0,Q1 2025
Njuyu Health Centre,77,548,Regimen 15PA,,1.0,Q1 2025
Njuyu Health Centre,77,548,Regimen 15A,,1.0,Q1 2025
Njuyu Health Centre,78,548,Regimen 16A,,0.0,Q1 2025
Njuyu Health Centre,78,548,Regimen 16P,,0.0,Q1 2025
Njuyu Health Centre,79,548,Regimen 17PP,,0.0,Q1 2025
Njuyu Health Centre,79,548,Regimen 17PA,,0.0,Q1 2025
Njuyu Health Centre,79,548,Regimen 17A,,0.0,Q1 2025
Njuyu Health Centre,80,548,Other (paed./adult),,0.0,Q1 2025
Njuyu Health Centre,81,548,Pregnant (as of the last visit before end of quarter),,1.0,Q1 2025
Njuyu Health Centre,82,548,Breastfeeding (as of the last visit before end of quarter),,6.0,Q1 2025
Njuyu Health Centre,83,548,All others (not circled) (as of the last visit before end of quarter),,140.0,Q1 2025
Njuyu Health Centre,84,548,TB not suspected (as of the last visit before end of quarter),,147.0,Q1 2025
Njuyu Health Centre,88,548,TB - Unknown (not circled) (as of the last visit before end of quarter),,0.0,Q1 2025
Njuyu Health Centre,89,548,Side effects - None (as of the last visit before end of quarter),,139.0,Q1 2025
Njuyu Health Centre,91,548,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,8.0,Q1 2025
Njuyu Health Centre,92,548,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,75.0,Q1 2025
Njuyu Health Centre,93,548,Adherence:  4+ doses missed (as of the last visit before end of quarter),,64.0,Q1 2025
Njuyu Health Centre,94,548,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,8.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Nkalo Health Centre,25,549,total_registered,11.0,6688.0,Q1 2025
Nkalo Health Centre,26,549,FT_patients_initiated - Male,2.0,2328.0,Q1 2025
Nkalo Health Centre,27,549,FT_patients_initiated - Female Non-pregnant,3.0,3561.0,Q1 2025
Nkalo Health Centre,28,549,FT_patients_initiated - Female Pregnant,0.0,202.0,Q1 2025
Nkalo Health Centre,31,549,Re_patients_reinitiated_on_ART,1.0,15.0,Q1 2025
Nkalo Health Centre,32,549,TI_patients_transfered_in_on_ART,5.0,582.0,Q1 2025
Nkalo Health Centre,33,549,Male (all ages),5.0,2542.0,Q1 2025
Nkalo Health Centre,34,549,Non-pregnant Females (all ages),5.0,3507.0,Q1 2025
Nkalo Health Centre,35,549,Pregnant Females (all ages),1.0,639.0,Q1 2025
Nkalo Health Centre,333435,549,Without gender (all ages),0.0,0.0,Q1 2025
Nkalo Health Centre,36,549,Children below 24m at ART initiation,0.0,140.0,Q1 2025
Nkalo Health Centre,37,549,Children 24m - 14 yrs at ART initiation,0.0,393.0,Q1 2025
Nkalo Health Centre,38,549,Adults 15 years+ at ART initiation,11.0,6155.0,Q1 2025
Nkalo Health Centre,39,549,Pres.Sev.HIV disease age < 12m,0.0,23.0,Q1 2025
Nkalo Health Centre,40,549,PCR Infants < 12 mths PCR,0.0,28.0,Q1 2025
Nkalo Health Centre,41,549,U5 Children 12 - 59 mths,0.0,140.0,Q1 2025
Nkalo Health Centre,42,549,Pregnant women,0.0,257.0,Q1 2025
Nkalo Health Centre,43,549,Breastfeeding mothers,0.0,66.0,Q1 2025
Nkalo Health Centre,44,549,CD4 below threshold,0.0,2525.0,Q1 2025
Nkalo Health Centre,45,549,Asymptomatic / mild,9.0,1427.0,Q1 2025
Nkalo Health Centre,46,549,WHO Stage 3,1.0,1374.0,Q1 2025
Nkalo Health Centre,47,549,WHO Stage 4,1.0,572.0,Q1 2025
Nkalo Health Centre,48,549,Unknown / reason outside guidelines,0.0,276.0,Q1 2025
Nkalo Health Centre,49,549,Never TB / TB over 2 years ago,11.0,6381.0,Q1 2025
Nkalo Health Centre,50,549,TB within the last 2 years,0.0,207.0,Q1 2025
Nkalo Health Centre,51,549,Current episode of TB,0.0,100.0,Q1 2025
Nkalo Health Centre,52,549,Kaposis Sarcoma,1.0,10.0,Q1 2025
Nkalo Health Centre,53,549,Total alive and on ART,,3345.0,Q1 2025
Nkalo Health Centre,54,549,M1 Died within the 1st month after ART initiation,,49.0,Q1 2025
Nkalo Health Centre,55,549,M2 Died within the 2nd month after ART initiation,,53.0,Q1 2025
Nkalo Health Centre,56,549,M3 Died within the 3rd month after ART initiation,,37.0,Q1 2025
Nkalo Health Centre,57,549,M4+ Died after the end of the 3rd month after ART initiation,,463.0,Q1 2025
Nkalo Health Centre,58,549,Died total,,602.0,Q1 2025
Nkalo Health Centre,59,549,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,1552.0,Q1 2025
Nkalo Health Centre,60,549,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,61.0,Q1 2025
Nkalo Health Centre,61,549,Transferred Out,,1128.0,Q1 2025
Nkalo Health Centre,64,549,Regimen 0P,,0.0,Q1 2025
Nkalo Health Centre,64,549,Regimen 0A,,0.0,Q1 2025
Nkalo Health Centre,65,549,Regimen 2P,,0.0,Q1 2025
Nkalo Health Centre,65,549,Regimen 2A,,0.0,Q1 2025
Nkalo Health Centre,66,549,Regimen 4PP,,0.0,Q1 2025
Nkalo Health Centre,66,549,Regimen 4PA,,0.0,Q1 2025
Nkalo Health Centre,66,549,Regimen 4A,,0.0,Q1 2025
Nkalo Health Centre,67,549,Regimen 5A,,2.0,Q1 2025
Nkalo Health Centre,68,549,Regimen 6A,,0.0,Q1 2025
Nkalo Health Centre,69,549,Regimen 7A,,0.0,Q1 2025
Nkalo Health Centre,70,549,Regimen 8A,,0.0,Q1 2025
Nkalo Health Centre,71,549,Regimen 9PP,,0.0,Q1 2025
Nkalo Health Centre,71,549,Regimen 9PA,,0.0,Q1 2025
Nkalo Health Centre,71,549,Regimen 9A,,0.0,Q1 2025
Nkalo Health Centre,72,549,Regimen 10A,,0.0,Q1 2025
Nkalo Health Centre,73,549,Regimen 11PP,,0.0,Q1 2025
Nkalo Health Centre,73,549,Regimen 11PA,,0.0,Q1 2025
Nkalo Health Centre,73,549,Regimen 11A,,0.0,Q1 2025
Nkalo Health Centre,74,549,Regimen 12PP,,0.0,Q1 2025
Nkalo Health Centre,74,549,Regimen 12PA,,0.0,Q1 2025
Nkalo Health Centre,74,549,Regimen 12A,,3.0,Q1 2025
Nkalo Health Centre,75,549,Regimen 13A,,3192.0,Q1 2025
Nkalo Health Centre,76,549,Regimen 14PP,,0.0,Q1 2025
Nkalo Health Centre,76,549,Regimen 14PA,,0.0,Q1 2025
Nkalo Health Centre,76,549,Regimen 14A,,94.0,Q1 2025
Nkalo Health Centre,77,549,Regimen 15PP,,10.0,Q1 2025
Nkalo Health Centre,77,549,Regimen 15PA,,11.0,Q1 2025
Nkalo Health Centre,77,549,Regimen 15A,,32.0,Q1 2025
Nkalo Health Centre,78,549,Regimen 16A,,0.0,Q1 2025
Nkalo Health Centre,78,549,Regimen 16P,,0.0,Q1 2025
Nkalo Health Centre,79,549,Regimen 17PP,,0.0,Q1 2025
Nkalo Health Centre,79,549,Regimen 17PA,,0.0,Q1 2025
Nkalo Health Centre,79,549,Regimen 17A,,0.0,Q1 2025
Nkalo Health Centre,80,549,Other (paed./adult),,1.0,Q1 2025
Nkalo Health Centre,81,549,Pregnant (as of the last visit before end of quarter),,27.0,Q1 2025
Nkalo Health Centre,82,549,Breastfeeding (as of the last visit before end of quarter),,89.0,Q1 2025
Nkalo Health Centre,83,549,All others (not circled) (as of the last visit before end of quarter),,3229.0,Q1 2025
Nkalo Health Centre,84,549,TB not suspected (as of the last visit before end of quarter),,3339.0,Q1 2025
Nkalo Health Centre,85,549,TB suspected (as of the last visit before end of quarter),,3.0,Q1 2025
Nkalo Health Centre,87,549,"TB conf., on Rx (as of the last visit before end of quarter)",,3.0,Q1 2025
Nkalo Health Centre,88,549,TB - Unknown (not circled) (as of the last visit before end of quarter),,0.0,Q1 2025
Nkalo Health Centre,89,549,Side effects - None (as of the last visit before end of quarter),,3329.0,Q1 2025
Nkalo Health Centre,90,549,Side effects - Any side effects (as of the last visit before end of quarter),,1.0,Q1 2025
Nkalo Health Centre,91,549,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,15.0,Q1 2025
Nkalo Health Centre,92,549,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,2072.0,Q1 2025
Nkalo Health Centre,93,549,Adherence:  4+ doses missed (as of the last visit before end of quarter),,1258.0,Q1 2025
Nkalo Health Centre,94,549,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,15.0,Q1 2025
Nkalo Health Centre,97,549,PIFP: Approx. % of women who received Depo at ART in the last quarter,,67.0,Q1 2025
Nkalo Health Centre,98,549,BP screen: Approx. % of adult ART patients with BP recorded at least once this year,,1.0,Q1 2025
Nkalo Health Centre,96,549,IPT: Approx. % of patients retained in ART who are currently on IPT,,0.0,Q1 2025
Nkalo Health Centre,96,549,CPT: Approx. % of patients retained in ART who are currently on CPT,,44.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Chiendausiku Health Centre,25,54,total_registered,15.0,1779.0,Q1 2025
Chiendausiku Health Centre,26,54,FT_patients_initiated - Male,2.0,508.0,Q1 2025
Chiendausiku Health Centre,27,54,FT_patients_initiated - Female Non-pregnant,7.0,781.0,Q1 2025
Chiendausiku Health Centre,28,54,FT_patients_initiated - Female Pregnant,1.0,155.0,Q1 2025
Chiendausiku Health Centre,31,54,Re_patients_reinitiated_on_ART,0.0,1.0,Q1 2025
Chiendausiku Health Centre,32,54,TI_patients_transfered_in_on_ART,5.0,334.0,Q1 2025
Chiendausiku Health Centre,33,54,Male (all ages),3.0,628.0,Q1 2025
Chiendausiku Health Centre,34,54,Non-pregnant Females (all ages),10.0,937.0,Q1 2025
Chiendausiku Health Centre,35,54,Pregnant Females (all ages),2.0,214.0,Q1 2025
Chiendausiku Health Centre,333435,54,Without gender (all ages),0.0,0.0,Q1 2025
Chiendausiku Health Centre,36,54,Children below 24m at ART initiation,0.0,55.0,Q1 2025
Chiendausiku Health Centre,37,54,Children 24m - 14 yrs at ART initiation,0.0,121.0,Q1 2025
Chiendausiku Health Centre,38,54,Adults 15 years+ at ART initiation,15.0,1603.0,Q1 2025
Chiendausiku Health Centre,39,54,Pres.Sev.HIV disease age < 12m,0.0,1.0,Q1 2025
Chiendausiku Health Centre,40,54,PCR Infants < 12 mths PCR,0.0,9.0,Q1 2025
Chiendausiku Health Centre,41,54,U5 Children 12 - 59 mths,0.0,24.0,Q1 2025
Chiendausiku Health Centre,42,54,Pregnant women,1.0,224.0,Q1 2025
Chiendausiku Health Centre,43,54,Breastfeeding mothers,0.0,54.0,Q1 2025
Chiendausiku Health Centre,44,54,CD4 below threshold,1.0,117.0,Q1 2025
Chiendausiku Health Centre,45,54,Asymptomatic / mild,11.0,951.0,Q1 2025
Chiendausiku Health Centre,46,54,WHO Stage 3,2.0,349.0,Q1 2025
Chiendausiku Health Centre,47,54,WHO Stage 4,0.0,38.0,Q1 2025
Chiendausiku Health Centre,48,54,Unknown / reason outside guidelines,0.0,12.0,Q1 2025
Chiendausiku Health Centre,49,54,Never TB / TB over 2 years ago,15.0,1763.0,Q1 2025
Chiendausiku Health Centre,50,54,TB within the last 2 years,0.0,1.0,Q1 2025
Chiendausiku Health Centre,51,54,Current episode of TB,0.0,15.0,Q1 2025
Chiendausiku Health Centre,52,54,Kaposis Sarcoma,0.0,12.0,Q1 2025
Chiendausiku Health Centre,53,54,Total alive and on ART,,882.0,Q1 2025
Chiendausiku Health Centre,54,54,M1 Died within the 1st month after ART initiation,,10.0,Q1 2025
Chiendausiku Health Centre,55,54,M2 Died within the 2nd month after ART initiation,,9.0,Q1 2025
Chiendausiku Health Centre,56,54,M3 Died within the 3rd month after ART initiation,,6.0,Q1 2025
Chiendausiku Health Centre,57,54,M4+ Died after the end of the 3rd month after ART initiation,,131.0,Q1 2025
Chiendausiku Health Centre,58,54,Died total,,156.0,Q1 2025
Chiendausiku Health Centre,59,54,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,76.0,Q1 2025
Chiendausiku Health Centre,60,54,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,7.0,Q1 2025
Chiendausiku Health Centre,61,54,Transferred Out,,658.0,Q1 2025
Chiendausiku Health Centre,64,54,Regimen 0P,,0.0,Q1 2025
Chiendausiku Health Centre,64,54,Regimen 0A,,0.0,Q1 2025
Chiendausiku Health Centre,65,54,Regimen 2P,,0.0,Q1 2025
Chiendausiku Health Centre,65,54,Regimen 2A,,0.0,Q1 2025
Chiendausiku Health Centre,66,54,Regimen 4PP,,0.0,Q1 2025
Chiendausiku Health Centre,66,54,Regimen 4PA,,0.0,Q1 2025
Chiendausiku Health Centre,66,54,Regimen 4A,,0.0,Q1 2025
Chiendausiku Health Centre,67,54,Regimen 5A,,0.0,Q1 2025
Chiendausiku Health Centre,68,54,Regimen 6A,,0.0,Q1 2025
Chiendausiku Health Centre,69,54,Regimen 7A,,0.0,Q1 2025
Chiendausiku Health Centre,70,54,Regimen 8A,,0.0,Q1 2025
Chiendausiku Health Centre,71,54,Regimen 9PP,,0.0,Q1 2025
Chiendausiku Health Centre,71,54,Regimen 9PA,,0.0,Q1 2025
Chiendausiku Health Centre,71,54,Regimen 9A,,0.0,Q1 2025
Chiendausiku Health Centre,72,54,Regimen 10A,,0.0,Q1 2025
Chiendausiku Health Centre,73,54,Regimen 11PP,,0.0,Q1 2025
Chiendausiku Health Centre,73,54,Regimen 11PA,,0.0,Q1 2025
Chiendausiku Health Centre,73,54,Regimen 11A,,0.0,Q1 2025
Chiendausiku Health Centre,74,54,Regimen 12PP,,0.0,Q1 2025
Chiendausiku Health Centre,74,54,Regimen 12PA,,0.0,Q1 2025
Chiendausiku Health Centre,74,54,Regimen 12A,,0.0,Q1 2025
Chiendausiku Health Centre,75,54,Regimen 13A,,850.0,Q1 2025
Chiendausiku Health Centre,76,54,Regimen 14PP,,0.0,Q1 2025
Chiendausiku Health Centre,76,54,Regimen 14PA,,0.0,Q1 2025
Chiendausiku Health Centre,76,54,Regimen 14A,,8.0,Q1 2025
Chiendausiku Health Centre,77,54,Regimen 15PP,,9.0,Q1 2025
Chiendausiku Health Centre,77,54,Regimen 15PA,,10.0,Q1 2025
Chiendausiku Health Centre,77,54,Regimen 15A,,5.0,Q1 2025
Chiendausiku Health Centre,78,54,Regimen 16A,,0.0,Q1 2025
Chiendausiku Health Centre,78,54,Regimen 16P,,0.0,Q1 2025
Chiendausiku Health Centre,79,54,Regimen 17PP,,0.0,Q1 2025
Chiendausiku Health Centre,79,54,Regimen 17PA,,0.0,Q1 2025
Chiendausiku Health Centre,79,54,Regimen 17A,,0.0,Q1 2025
Chiendausiku Health Centre,80,54,Other (paed./adult),,0.0,Q1 2025
Chiendausiku Health Centre,81,54,Pregnant (as of the last visit before end of quarter),,7.0,Q1 2025
Chiendausiku Health Centre,82,54,Breastfeeding (as of the last visit before end of quarter),,38.0,Q1 2025
Chiendausiku Health Centre,83,54,All others (not circled) (as of the last visit before end of quarter),,837.0,Q1 2025
Chiendausiku Health Centre,84,54,TB not suspected (as of the last visit before end of quarter),,878.0,Q1 2025
Chiendausiku Health Centre,85,54,TB suspected (as of the last visit before end of quarter),,1.0,Q1 2025
Chiendausiku Health Centre,87,54,"TB conf., on Rx (as of the last visit before end of quarter)",,2.0,Q1 2025
Chiendausiku Health Centre,88,54,TB - Unknown (not circled) (as of the last visit before end of quarter),,1.0,Q1 2025
Chiendausiku Health Centre,89,54,Side effects - None (as of the last visit before end of quarter),,873.0,Q1 2025
Chiendausiku Health Centre,91,54,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,9.0,Q1 2025
Chiendausiku Health Centre,92,54,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,337.0,Q1 2025
Chiendausiku Health Centre,93,54,Adherence:  4+ doses missed (as of the last visit before end of quarter),,534.0,Q1 2025
Chiendausiku Health Centre,94,54,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,11.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Nkasala Health Centre,25,550,total_registered,14.0,1728.0,Q1 2025
Nkasala Health Centre,26,550,FT_patients_initiated - Male,1.0,345.0,Q1 2025
Nkasala Health Centre,27,550,FT_patients_initiated - Female Non-pregnant,4.0,499.0,Q1 2025
Nkasala Health Centre,28,550,FT_patients_initiated - Female Pregnant,1.0,237.0,Q1 2025
Nkasala Health Centre,31,550,Re_patients_reinitiated_on_ART,0.0,6.0,Q1 2025
Nkasala Health Centre,32,550,TI_patients_transfered_in_on_ART,8.0,641.0,Q1 2025
Nkasala Health Centre,33,550,Male (all ages),5.0,548.0,Q1 2025
Nkasala Health Centre,34,550,Non-pregnant Females (all ages),8.0,732.0,Q1 2025
Nkasala Health Centre,35,550,Pregnant Females (all ages),1.0,448.0,Q1 2025
Nkasala Health Centre,333435,550,Without gender (all ages),0.0,0.0,Q1 2025
Nkasala Health Centre,36,550,Children below 24m at ART initiation,1.0,57.0,Q1 2025
Nkasala Health Centre,37,550,Children 24m - 14 yrs at ART initiation,1.0,125.0,Q1 2025
Nkasala Health Centre,38,550,Adults 15 years+ at ART initiation,12.0,1546.0,Q1 2025
Nkasala Health Centre,39,550,Pres.Sev.HIV disease age < 12m,0.0,9.0,Q1 2025
Nkasala Health Centre,40,550,PCR Infants < 12 mths PCR,0.0,10.0,Q1 2025
Nkasala Health Centre,41,550,U5 Children 12 - 59 mths,0.0,34.0,Q1 2025
Nkasala Health Centre,42,550,Pregnant women,1.0,293.0,Q1 2025
Nkasala Health Centre,43,550,Breastfeeding mothers,0.0,86.0,Q1 2025
